region,name,year,month,basestate,targetstate,countryid,groupid,ucdpid_con,ucdpid_dyad,neldaid,election,alias,part,propart,nopart,viop,peacep,winner,priorp,active,ucdp,terr,beyond_10u,
AF,Zimbabwe African People’s Union (ZAPU),1986,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Zimbabwe African People’s Union (ZAPU),1987,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Zimbabwe African People’s Union (ZAPU),1988,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Zimbabwe African People’s Union (ZAPU),1989,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Zimbabwe African People’s Union (ZAPU),1990,3,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,552-1990-0323-L1,1,,1,"Election World, Zimbabwe 1990",,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),1991,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),1992,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),1993,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),1994,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),1995,4,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,552-1995-0408-L1,1,,1,"Election World, Zimbabwe 1995",,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),1996,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),1997,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),1998,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),1999,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),2000,6,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,552-2000-0624-L1,1,,1,"Election World, Zimbabwe 2000",,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),2001,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),2002,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),2003,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),2004,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),2005,3,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,552-2005-0331-L1,1,,1,"Election World, Zimbabwe 2005",,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),2006,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),2007,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),2008,3,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,552-2008-0329-L1,1,,1,"Election World, Zimbabwe 2008",,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),2009,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African People’s Union (ZAPU),2010,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5521,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Patriotic Front,1971,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Patriotic Front,1972,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Patriotic Front,1973,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Patriotic Front,1974,7,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,552-1974-0731-L1,1,,0,,"Election World, Zimbabwe 1974",0,0,0,0,0,0,1,0,
AF,Patriotic Front,1975,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Patriotic Front,1976,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,1-122,712,,0,,0,,,0,0,0,0,1,1,1,0,712
AF,Patriotic Front,1977,8,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,1-122,712,552-1977-0831-L1,1,,0,,"Election World, Zimbabwe 1977",0,0,0,0,1,1,1,0,712
AF,Patriotic Front,1978,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,1-122,712,,0,,0,,,0,0,0,0,1,1,1,0,712
AF,Patriotic Front,1979,4,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,1-122,712,552-1979-0410-L1,1,,0,,"Election World, Zimbabwe 1979",0,0,0,0,1,1,1,0,712
AF,Patriotic Front,1980,2,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,552-1980-0214-L1,1,,1,"Election World, Zimbabwe 1980",,0,0,1,0,1,0,1,0,
AF,Patriotic Front,1981,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Patriotic Front,1982,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Patriotic Front,1983,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Patriotic Front,1984,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Patriotic Front,1985,7,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,552-1985-0627-L1,1,,1,"Election World, Zimbabwe 1985",,0,0,0,0,0,0,1,0,
AF,Patriotic Front,1986,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Patriotic Front,1987,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Patriotic Front,1988,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Patriotic Front,1989,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Patriotic Front,1990,3,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,552-1990-0323-L1,1,,1,"Election World, Zimbabwe 1990",,0,0,0,0,0,0,1,0,
AF,Patriotic Front,1991,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Patriotic Front,1992,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Patriotic Front,1993,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Patriotic Front,1994,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Patriotic Front,1995,4,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,552-1995-0408-L1,1,,1,"Election World, Zimbabwe 1995",,0,0,0,0,0,0,1,1,
AF,Patriotic Front,1996,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Patriotic Front,1997,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Patriotic Front,1998,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Patriotic Front,1999,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Patriotic Front,2000,6,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,552-2000-0624-L1,1,,1,"Election World, Zimbabwe 2000",,0,0,0,0,0,0,1,1,
AF,Patriotic Front,2001,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Patriotic Front,2002,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Patriotic Front,2003,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Patriotic Front,2004,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Patriotic Front,2005,3,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,552-2005-0331-L1,1,,1,"Election World, Zimbabwe 2005",,0,0,0,0,0,0,1,1,
AF,Patriotic Front,2006,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Patriotic Front,2007,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Patriotic Front,2008,3,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,552-2008-0329-L1,1,,1,"Election World, Zimbabwe 2008",,0,0,0,0,0,0,1,1,
AF,Patriotic Front,2009,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Patriotic Front,2010,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5522,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),1968,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Zimbabwe African Nationalist Union (ZANU),1969,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Zimbabwe African Nationalist Union (ZANU),1970,4,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,552-1970-0410-L1,1,,0,,,0,0,0,0,0,0,1,0,
AF,Zimbabwe African Nationalist Union (ZANU),1971,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Zimbabwe African Nationalist Union (ZANU),1972,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Zimbabwe African Nationalist Union (ZANU),1973,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,1-122,560,,0,,0,,,0,0,0,0,1,1,1,0,560
AF,Zimbabwe African Nationalist Union (ZANU),1974,7,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,1-122,560,552-1974-0731-L1,1,,0,,"Election World, Zimbabwe 1974",0,0,0,0,1,1,1,0,560
AF,Zimbabwe African Nationalist Union (ZANU),1975,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,1-122,560,,0,,0,,,0,0,0,0,1,1,1,0,560
AF,Zimbabwe African Nationalist Union (ZANU),1976,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,1-122,560,,0,,0,,,0,0,0,0,1,1,1,0,560
AF,Zimbabwe African Nationalist Union (ZANU),1977,8,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,552-1977-0831-L1,1,,0,,"Election World, Zimbabwe 1977",0,0,0,0,1,0,1,0,
AF,Zimbabwe African Nationalist Union (ZANU),1978,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,1,0,1,0,
AF,Zimbabwe African Nationalist Union (ZANU),1979,4,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,552-1979-0410-L1,1,,0,,"Election World, Zimbabwe 1979",0,0,0,0,0,0,1,0,
AF,Zimbabwe African Nationalist Union (ZANU),1980,2,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,552-1980-0214-L1,1,,1,"Election World, Zimbabwe 1980",,0,0,1,0,0,0,1,0,
AF,Zimbabwe African Nationalist Union (ZANU),1981,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Zimbabwe African Nationalist Union (ZANU),1982,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Zimbabwe African Nationalist Union (ZANU),1983,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Zimbabwe African Nationalist Union (ZANU),1984,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Zimbabwe African Nationalist Union (ZANU),1985,7,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,552-1985-0627-L1,1,,1,"Election World, Zimbabwe 1985",,0,0,0,0,0,0,1,0,
AF,Zimbabwe African Nationalist Union (ZANU),1986,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Zimbabwe African Nationalist Union (ZANU),1987,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Zimbabwe African Nationalist Union (ZANU),1988,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Zimbabwe African Nationalist Union (ZANU),1989,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),1990,3,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,552-1990-0323-L1,1,,1,"Election World, Zimbabwe 1990",,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),1991,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),1992,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),1993,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),1994,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),1995,4,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,552-1995-0408-L1,1,,1,"Election World, Zimbabwe 1995",,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),1996,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),1997,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),1998,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),1999,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),2000,6,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,552-2000-0624-L1,1,,1,"Election World, Zimbabwe 2000",,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),2001,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),2002,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),2003,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),2004,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),2005,3,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,552-2005-0331-L1,1,,1,"Election World, Zimbabwe 2005",,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),2006,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),2007,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),2008,3,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,552-2008-0329-L1,1,,1,"Election World, Zimbabwe 2008",,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),2009,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,Zimbabwe African Nationalist Union (ZANU),2010,,Zimbabwe (Rhodesia),Zimbabwe (Rhodesia),552,5523,,,,0,,0,,,0,0,0,0,0,0,1,1,
AF,African National Congress (ANC),1971,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,African National Congress (ANC),1972,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,African National Congress (ANC),1973,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,African National Congress (ANC),1974,4,South Africa,South Africa,560,5601,,,560-1974-0424-L1,1,,0,,,0,0,0,0,0,0,0,0,
AF,African National Congress (ANC),1975,3,South Africa,South Africa,560,5601,,,560-1975-0319-L1,1,,0,,"African Elections Database, South Africa",0,0,0,0,0,0,0,0,
AF,African National Congress (ANC),1976,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,1,0,0,0,
AF,African National Congress (ANC),1977,11,South Africa,South Africa,560,5601,,,560-1977-1130-L1,1,,0,,"African Elections Database, South Africa",0,0,0,0,1,0,0,0,
AF,African National Congress (ANC),1978,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,1,0,0,0,
AF,African National Congress (ANC),1979,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,1,0,0,0,
AF,African National Congress (ANC),1980,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,1,0,0,0,
AF,African National Congress (ANC),1981,6,South Africa,South Africa,560,5601,1-150,558,560-1981-0429-L1,1,,0,,"African Elections Database, South Africa",0,0,0,0,1,1,0,0,558
AF,African National Congress (ANC),1982,,South Africa,South Africa,560,5601,1-150,558,,0,,0,,,0,0,0,0,1,1,0,0,558
AF,African National Congress (ANC),1983,,South Africa,South Africa,560,5601,1-150,558,,0,,0,,,0,0,0,0,1,1,0,0,558
AF,African National Congress (ANC),1984,8,South Africa,South Africa,560,5601,,,560-1984-0510-L1,1,,0,,"African Elections Database, South Africa",0,0,0,0,1,0,0,0,
AF,African National Congress (ANC),1985,,South Africa,South Africa,560,5601,1-150,558,,0,,0,,,0,0,0,0,1,1,0,0,558
AF,African National Congress (ANC),1986,,South Africa,South Africa,560,5601,1-150,558,,0,,0,,,0,0,0,0,1,1,0,0,558
AF,African National Congress (ANC),1987,5,South Africa,South Africa,560,5601,1-150,558,560-1987-0506-L1,1,,0,,"African Elections Database, South Africa",0,0,0,0,1,1,0,0,558
AF,African National Congress (ANC),1988,,South Africa,South Africa,560,5601,1-150,558,,0,,0,,,0,0,0,0,1,1,0,0,558
AF,African National Congress (ANC),1989,9,South Africa,South Africa,560,5601,,,560-1989-0906-L1,1,,0,,"African Elections Database, South Africa",0,0,0,0,1,0,0,0,
AF,African National Congress (ANC),1990,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,1,0,0,0,
AF,African National Congress (ANC),1991,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,African National Congress (ANC),1992,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,African National Congress (ANC),1993,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,African National Congress (ANC),1994,4,South Africa,South Africa,560,5601,,,560-1994-0426-L1,1,,1,"African Elections Database, South Africa",,0,1,0,0,0,0,0,0,
AF,African National Congress (ANC),1995,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,African National Congress (ANC),1996,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,African National Congress (ANC),1997,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,African National Congress (ANC),1998,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,African National Congress (ANC),1999,6,South Africa,South Africa,560,5601,,,560-1999-0602-L1,1,,1,"African Elections Database, South Africa",,0,0,0,0,0,0,0,0,
AF,African National Congress (ANC),2000,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,African National Congress (ANC),2001,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,1,
AF,African National Congress (ANC),2002,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,1,
AF,African National Congress (ANC),2003,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,1,
AF,African National Congress (ANC),2004,4,South Africa,South Africa,560,5601,,,560-2004-0414-L1,1,,1,"African Elections Database, South Africa",,0,0,0,0,0,0,0,1,
AF,African National Congress (ANC),2005,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,1,
AF,African National Congress (ANC),2006,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,1,
AF,African National Congress (ANC),2007,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,1,
AF,African National Congress (ANC),2008,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,1,
AF,African National Congress (ANC),2009,4,South Africa,South Africa,560,5601,,,560-2009-0422-L1,1,,1,"African Elections Database, South Africa",,0,0,0,0,0,0,0,1,
AF,African National Congress (ANC),2010,,South Africa,South Africa,560,5601,,,,0,,0,,,0,0,0,0,0,0,0,1,
AF,Boere Stormtroopers (BAT),1991,,South Africa,South Africa,560,5602,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Boere Stormtroopers (BAT),1992,,South Africa,South Africa,560,5602,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Boere Stormtroopers (BAT),1993,,South Africa,South Africa,560,5602,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Boere Stormtroopers (BAT),1994,4,South Africa,South Africa,560,5602,,,560-1994-0426-L1,1,,0,,"African Elections Database, South Africa",0,0,0,0,0,0,1,0,
AF,Boere Stormtroopers (BAT),1995,,South Africa,South Africa,560,5602,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Boere Stormtroopers (BAT),1996,,South Africa,South Africa,560,5602,,,,0,Boere Aanvals Troepe (BAT),0,,,0,0,0,0,1,0,1,0,
AF,Boere Stormtroopers (BAT),1997,,South Africa,South Africa,560,5602,,,,0,Boere Aanvals Troepe (BAT),0,,,0,0,0,0,1,0,1,0,
AF,Boere Stormtroopers (BAT),1998,,South Africa,South Africa,560,5602,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Boere Stormtroopers (BAT),1999,6,South Africa,South Africa,560,5602,,,560-1999-0602-L1,1,,0,,"African Elections Database, South Africa",0,0,0,0,0,0,1,0,
AF,Boere Stormtroopers (BAT),2000,,South Africa,South Africa,560,5602,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Boere Stormtroopers (BAT),2001,,South Africa,South Africa,560,5602,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Boere Stormtroopers (BAT),2002,,South Africa,South Africa,560,5602,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Boere Stormtroopers (BAT),2003,,South Africa,South Africa,560,5602,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Boere Stormtroopers (BAT),2004,4,South Africa,South Africa,560,5602,,,560-2004-0414-L1,1,,0,,"Election World, South Africa 2004",0,0,0,0,0,0,1,0,
AF,Boere Stormtroopers (BAT),2005,,South Africa,South Africa,560,5602,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Boere Stormtroopers (BAT),2006,,South Africa,South Africa,560,5602,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,Boere Stormtroopers (BAT),2007,,South Africa,South Africa,560,5602,,,,0,,0,,,0,0,0,0,0,0,1,0,
AF,People Against Gangsterism And Drugs (PAGAD),1991,,South Africa,South Africa,560,5603,,,,0,,0,,,0,0,0,0,0,0,0,0,
AF,People Against Gangsterism And Drugs (PAGAD),1992,,South Africa,South Africa,560,5603,,,,0,,0,,,0,0,0,0,0,0,0,0,
